,ENCODED_MCT,HPSN_MCT_ZCD_NM,TA_YM,MCT_OPE_MS_CN,RC_M1_SAA,RC_M1_TO_UE_CT,RC_M1_UE_CUS_CN,RC_M1_AV_NP_AT,DLV_SAA_RAT,M1_SME_RY_SAA_RAT,M1_SME_RY_CNT_RAT,M12_SME_RY_SAA_PCE_RT,M12_SME_RY_ME_MCT_RAT,M12_MAL_1020_RAT,M12_FME_1020_RAT,MCT_UE_CLN_REU_RAT,MCT_UE_CLN_NEW_RAT,RC_M1_SHC_RSD_UE_CLN_RAT,RC_M1_SHC_WP_UE_CLN_RAT,RC_M1_SHC_FLP_UE_CLN_RAT,AGEGEN_H,AGEGEN_Hn,AGEGEN_GS,AGEGEN_BG,TYPE_H,TYPE_Hn,TYPE_GS,TYPE_BG,LIFE_H,LIFE_Hn,LIFE_GS,LIFE_BG,Delivery_Group_Code,M12_MAL_3040_RAT,M12_MAL_5060_RAT,M12_FME_3040_RAT,M12_FME_5060_RAT,LIFE_AREA,RC_M1_UE_CUS_CN_MA3,RC_M1_UE_CUS_CN_CHG3M,RC_M1_AV_NP_AT_MA3,RC_M1_AV_NP_AT_CHG3M,RC_M1_TO_UE_CT_MA3,RC_M1_TO_UE_CT_CHG3M,RC_M1_SAA_MA3,RC_M1_SAA_CHG3M,MCT_OPE_MS_CN_MA3,MCT_OPE_MS_CN_CHG3M,DLV_SAA_RAT_MA3,DLV_SAA_RAT_CHG3M,M1_SME_RY_SAA_RAT_MA3,M1_SME_RY_SAA_RAT_CHG3M,M1_SME_RY_CNT_RAT_MA3,M1_SME_RY_CNT_RAT_CHG3M,M12_SME_RY_SAA_PCE_RT_MA3,M12_SME_RY_SAA_PCE_RT_CHG3M,M12_SME_RY_ME_MCT_RAT_MA3,M12_SME_RY_ME_MCT_RAT_CHG3M,M12_MAL_1020_RAT_MA3,M12_MAL_1020_RAT_CHG3M,M12_MAL_3040_RAT_MA3,M12_MAL_3040_RAT_CHG3M,M12_MAL_5060_RAT_MA3,M12_MAL_5060_RAT_CHG3M,M12_FME_1020_RAT_MA3,M12_FME_1020_RAT_CHG3M,M12_FME_3040_RAT_MA3,M12_FME_3040_RAT_CHG3M,M12_FME_5060_RAT_MA3,M12_FME_5060_RAT_CHG3M,MCT_UE_CLN_REU_RAT_MA3,MCT_UE_CLN_REU_RAT_CHG3M,MCT_UE_CLN_NEW_RAT_MA3,MCT_UE_CLN_NEW_RAT_CHG3M,RC_M1_SHC_RSD_UE_CLN_RAT_MA3,RC_M1_SHC_RSD_UE_CLN_RAT_CHG3M,RC_M1_SHC_WP_UE_CLN_RAT_MA3,RC_M1_SHC_WP_UE_CLN_RAT_CHG3M,RC_M1_SHC_FLP_UE_CLN_RAT_MA3,RC_M1_SHC_FLP_UE_CLN_RAT_CHG3M,y_next
0,FFF0DAC445,꼬치구이,2023-01-01,3,2,3,2,3,0.0,371.3,427.3,2.5,8.9,27.504,20.496,9.7,7.07,18.2,13.9,67.9,1.9017673847931367,0.8259270810792374,0.8198393239068623,0.26452747252747255,0.6807988100394387,0.9821850670870056,0.48770254120339407,0.1568276684555754,0.8472324396166394,0.7711842006098185,0.4865139999999999,0.54,0,24.9828,4.8705,18.6172,3.6294999999999997,성수권,2.0,0.0,2.6666666666666665,0.0,2.6666666666666665,0.0,1.6666666666666667,100.0,3.0,0.0,0.0,,401.7666666666667,-5.617691916624293,452.46666666666664,-2.4874486535828337,2.6333333333333333,-3.8461538461538494,12.066666666666665,-10.999999999999996,26.011300000000002,0.5939667027533198,24.7376,0.4051121292500728,5.503533333333333,-0.9899983737193077,20.222033333333332,0.18378758847220522,19.2624,-0.0042969169620696935,4.296466666666666,-1.3937187567919993,9.093333333333334,0.6224066390041361,8.033333333333333,-4.070556309362277,17.599999999999998,4.597701149425292,17.633333333333336,13.00813008130081,64.76666666666667,-3.413940256045507,0
1,FFF0DAC445,꼬치구이,2023-02-01,3,2,3,2,3,0.0,393.6,456.3,2.5,9.8,27.715,20.485,9.71,7.16,16.4,16.4,67.2,1.8979777690186104,0.8242812718598271,0.8187772125,0.266525,0.6816792222882927,0.9834552334723652,0.48857594724327646,0.15115589804386487,0.8601054858242434,0.7829017522341595,0.49462399999999995,0.508,0,25.012500000000003,4.7725,18.4875,3.5275,성수권,2.6666666666666665,0.0,2.6666666666666665,50.0,3.0,0.0,2.0,100.0,3.0,0.0,0.0,,340.93333333333334,-0.6562342251388101,392.23333333333335,2.103378831953465,2.6333333333333333,-10.714285714285708,12.733333333333334,-37.974683544303794,25.319666666666667,20.41989459185846,25.202766666666665,-0.2034831527919021,5.292033333333333,-18.76734013038076,19.947,4.065594090842127,19.997233333333334,-13.756909943320977,4.207966666666667,-29.799598001950283,9.42,8.612975391498898,6.73,-4.787234042553185,19.2,-13.22751322751323,16.5,-5.2023121387283355,64.3,5.329153605015683,0
2,FFF0DAC445,꼬치구이,2023-03-01,3,1,2,2,3,0.0,398.9,463.3,2.5,9.6,27.648,20.352,9.86,7.62,12.3,16.4,71.2,1.9000717842812815,0.8251906911334264,0.8196380189439999,0.26715200000000006,0.6849138027421267,0.9881217466524679,0.49178924328032314,0.12814645308924477,0.7958956767473497,0.724455465278151,0.4499314128943759,0.5895895895895896,0,25.055999999999997,4.896,18.444,3.6039999999999996,성수권,2.0,0.0,3.0,0.0,2.6666666666666665,-33.33333333333333,1.6666666666666667,-50.0,3.0,0.0,0.0,,371.1666666666667,1.3465447154471428,433.6000000000001,1.5340784571553803,2.766666666666667,0.0,14.066666666666665,-2.040816326530623,24.692766666666667,-0.24174634674364123,25.458866666666665,0.17391304347823905,5.233433333333333,2.5877422734415916,19.807233333333333,-0.6492555528435398,20.607799999999997,-0.23529411764706773,4.233233333333334,2.168674698795175,9.543333333333335,1.5447991761070912,7.803333333333334,6.424581005586591,15.033333333333333,-24.99999999999999,17.4,0.0,67.5,5.952380952380952,0
3,FFF0DAC445,꼬치구이,2023-04-01,3,1,3,2,3,0.0,393.4,438.2,2.6,10.0,27.3416,20.4584,9.64,7.37,17.4,12.3,70.3,1.9089873412549836,0.8290626683301993,0.8213422297412527,0.2634074074074074,0.6842159871353638,0.9871150115371362,0.4910954271461163,0.13345091122868902,0.8097650862651044,0.7370799458713628,0.4603860000000001,0.58,0,24.881999999999998,4.9192,18.618,3.6807999999999996,성수권,2.0,0.0,3.0,50.0,2.6666666666666665,0.0,1.3333333333333333,-50.0,3.0,0.0,0.0,,421.0333333333333,10.816901408450699,453.3333333333333,7.63940063866371,2.6,-3.703703703703707,11.0,-39.75903614457832,26.336566666666666,28.68815422848105,24.6939,-9.63041520178982,5.417133333333333,-9.239852398523983,20.296766666666667,13.951519472417784,19.03943333333333,-19.979025547570757,4.1828666666666665,-19.633187772925773,9.433333333333334,-6.225680933852129,7.870000000000001,-7.412060301507537,16.733333333333334,-2.7932960893854752,13.033333333333333,-36.92307692307692,70.26666666666667,12.300319488817884,0
4,FFF0DAC445,꼬치구이,2023-05-01,3,1,2,2,3,0.0,426.6,446.0,2.6,10.6,27.075,20.425,9.2,7.98,17.7,20.4,61.9,1.9185805315269548,0.8332289379291643,0.823379915389306,0.26016983016983014,0.6906236478267462,0.9963593118402928,0.497478590721268,0.07101280558789286,0.9276831337805842,0.8444135782471999,0.5438940000000001,0.442,0,24.794999999999998,5.187,18.705,3.913,성수권,2.0,0.0,2.6666666666666665,50.0,2.6666666666666665,0.0,1.3333333333333333,0.0,3.0,0.0,0.0,,394.70000000000005,-3.7020316027087983,432.8,-13.833075734157655,2.6666666666666665,-10.344827586206891,11.799999999999999,-32.911392405063296,26.1027,11.020900222656872,24.7919,-1.0215201849035385,5.3435,-11.511822307141156,20.297299999999996,3.6134065856021698,19.34143333333333,-7.625524097367292,4.1898333333333335,-17.415896331940402,9.083333333333332,11.786148238153084,7.61,-16.088328075709775,18.066666666666666,2.312138728323691,16.466666666666665,10.270270270270263,65.5,-3.5825545171339632,1
5,FFF0DAC445,꼬치구이,2023-06-01,3,2,3,3,3,0.0,270.4,306.4,2.7,10.6,26.2624,20.1376,8.81,5.64,20.8,12.9,66.3,1.928277791151035,0.8374404042734854,0.826164970208,0.252642,0.6688871844256472,0.9650002238850628,0.4759368302582585,0.21937716262975787,0.8632697397483804,0.7857819802789169,0.5005260000000001,0.5339999999999999,0,24.904000000000003,5.4336,19.096,4.1664,성수권,2.3333333333333335,50.0,2.6666666666666665,0.0,2.6666666666666665,0.0,1.3333333333333333,0.0,3.0,0.0,0.0,,361.06666666666666,-27.174791273902514,392.5,-28.293938684764807,2.733333333333333,8.000000000000007,12.366666666666665,19.10112359550561,25.68883333333333,-4.514252472367662,24.765633333333337,-0.3154170069007378,5.531200000000001,11.561441330458894,20.177833333333336,-1.748633879781419,19.501033333333336,2.571815310573017,4.368799999999999,14.792671166827404,8.786666666666667,-9.175257731958752,7.133333333333333,-20.226308345120234,18.933333333333334,14.285714285714294,16.133333333333333,-7.194244604316546,64.96666666666667,-2.356406480117833,1
6,FFF0DAC445,꼬치구이,2023-07-01,3,1,2,2,3,0.0,476.4,520.1,2.5,11.2,26.2548,20.5452,9.73,8.28,19.6,19.0,61.4,1.9316909973224872,0.8389227408793453,0.82604380798,0.250695,0.6899026734391555,0.9953191656667075,0.49675900334227285,0.08051082731815662,0.9344333461801179,0.8505578863613182,0.548488,0.424,0,24.403499999999998,5.4417,19.0965,4.2583,성수권,2.0,0.0,2.6666666666666665,0.0,2.6666666666666665,0.0,1.6666666666666667,0.0,3.0,0.0,0.0,,408.23333333333335,19.428428177488094,442.9666666666667,12.259874811137495,2.6333333333333333,0.0,13.199999999999998,16.666666666666664,24.304833333333335,-5.039062500000001,25.577766666666665,-2.6041666666666665,5.584066666666666,11.145833333333336,19.461833333333335,0.9492924528301931,20.5889,3.537735849056603,4.482600000000001,18.154827968923435,9.646666666666667,-1.3184584178498886,8.066666666666666,8.661417322834636,16.900000000000002,59.34959349593496,15.433333333333332,15.853658536585376,67.7,-13.764044943820231,0
7,FFF0DAC445,꼬치구이,2023-08-01,3,2,3,2,3,0.0,391.0,412.5,2.5,11.5,26.1426,20.4574,9.35,7.52,17.3,20.5,62.2,1.9370001264191543,0.8412284663497398,0.827154091076,0.250012,0.6872520022287176,0.9914950554563818,0.49411641518231575,0.10847658565500895,0.923730049726878,0.8408153260753634,0.541162,0.44899999999999995,0,24.179100000000002,5.7783,18.9209,4.5217,성수권,2.0,0.0,3.0,0.0,2.6666666666666665,0.0,1.3333333333333333,0.0,3.0,0.0,0.0,,420.26666666666665,-0.5847953216374299,456.93333333333334,2.688573562359973,2.533333333333333,-7.407407407407414,10.899999999999999,-2.542372881355938,26.579666666666668,2.869757174392944,24.488199999999996,-2.4886877828054184,5.379733333333333,-1.9047619047618987,20.487000000000002,2.8697571743929293,18.878466666666668,-2.488687782805434,4.1536,-1.9047619047618973,9.573333333333332,4.703247480403134,7.723333333333334,-5.527638190954779,18.099999999999998,31.060606060606073,17.266666666666666,162.82051282051282,64.63333333333333,-21.365360303413393,0
8,FFF0DAC445,꼬치구이,2023-09-01,3,2,3,3,2,0.0,344.2,349.1,2.6,11.9,25.9228,19.8772,9.27,6.07,23.1,16.7,60.2,1.9360729412672621,0.8408257949545704,0.8276145990154318,0.24862662662662666,0.6712285507325058,0.9683781014448721,0.47824198650663186,0.20860495436766618,0.9428968391020944,0.85826168961318,0.556346,0.435,0,25.0172,5.6034,19.1828,4.2966,성수권,2.6666666666666665,50.0,2.3333333333333335,0.0,3.0,0.0,1.6666666666666667,100.0,3.0,0.0,0.0,,341.8,-18.87815225076597,389.09999999999997,-23.47654537483559,2.733333333333333,-3.703703703703707,14.733333333333334,-29.585798816568037,23.7531,17.085817524841907,25.21976666666667,-6.596475507765831,5.659566666666667,9.228070175438594,19.68023333333333,5.393425238600207,20.980233333333334,-15.923913043478269,4.7071,-1.679633867276896,9.163333333333334,-3.638253638253635,6.8500000000000005,-24.783147459727385,20.033333333333335,7.441860465116286,16.8,3.08641975308642,63.166666666666664,-3.3707865168539235,0
9,FFF0DAC445,꼬치구이,2023-10-01,3,2,3,2,3,0.0,393.3,401.7,2.7,11.8,25.4133,19.8867,8.93,7.96,13.2,7.8,79.1,1.9508728363228451,0.8472533077099573,0.8305630864319999,0.24228,0.6914971455497525,0.9976195026735017,0.4983508727281778,0.05743043220840721,0.6520796197074251,0.5935484487416088,0.3521074330265139,0.7122877122877123,0,24.7962,5.890499999999999,19.4038,4.6095,성수권,2.0,0.0,2.6666666666666665,0.0,2.6666666666666665,0.0,1.6666666666666667,0.0,3.0,0.0,0.0,,382.40000000000003,3.228346456692916,424.03333333333336,-10.911510312707916,2.6333333333333333,-12.90322580645161,12.666666666666666,-24.84076433121018,24.769233333333332,1.8552808772604896,25.795266666666663,0.9452857840742503,5.402166666666666,2.6076505016722282,19.397433333333336,-1.7921341656131469,20.371399999999998,-2.669542536115568,4.264499999999999,-1.066706730769242,9.69,5.058823529411762,7.846666666666667,-4.211793020457287,14.466666666666667,-17.500000000000004,14.566666666666665,-60.60606060606061,70.96666666666667,23.4009360374415,0
